"","X1","X2","X3"
"139",340.8,20524.3237455967,934.178899876798
"140",344.5,20718.99873674,923.878123552855
"141",346.7,20833.7923340944,915.995413488286
"142",350,21005.5595977368,915.862282842745
"143",353.3,21174.5680131002,903.887361233016
"144",356.6,21345.9915577109,895.797237444685
"145",359.9,21519.9811771466,890.330886115613
"146",362.5,21655.0421250456,878.983007503577
"147",365.8,21826.7634852217,875.483204150934
"148",369.1,21999.7363882949,869.898865674781
"149",372.1,22155.321587197,858.988714465022
"150",375.4,22325.3771805581,853.070750175299
"151",377.9,22452.5364387838,841.777516060644
"152",381.2,22619.4181511883,834.866490063152
"153",384.6,22789.6106350907,830.100706564215
"154",387.5,22934.1850512494,820.603325306426
"155",390.4,23078.7773084419,820.716870718455
"156",393.7,23244.1113195811,813.445503709175
"157",397.1,23408.2006528618,811.310084146324
"158",400,23544.8565976672,816.931508817888
"159",403.4,23709.0550246349,809.294793669986
"160",407.3,23902.3247971418,803.344943103565
"161",410.7,24073.7570774338,802.27149635115
"162",414.5,24265.1601234924,797.326296686584
"163",418.4,24461.9465617515,794.035746937173
"164",421.8,24637.066449536,794.44997176255
"165",425.2,24815.0606119213,801.387129339329
"166",428.6,24989.0085247315,799.936507567978
"167",432.1,25169.7249659258,801.473024739785
"168",435.9,25366.4014840846,806.295078249217
"169",440.2,25586.4316571651,808.448327449156
"170",443.2,25741.6870136583,805.250429168851
"171",446.6,25917.115090869,805.331583999966
"172",450.9,26139.5182059634,803.590545427457
"173",454.3,26319.2234324882,802.632628931867
"174",457.7,26500.8426038829,796.126679466571
"175",461.1,26680.6621696534,795.344537450005
"176",465,26881.4195198084,795.093390063702
"177",468.8,27078.989807407,794.160127201709
"178",472.6,27272.7788009274,800.503830406326
"179",475.2,27404.1734139027,812.477455859428
"180",479.5,27621.4052000188,813.952718070488
"181",482.9,27792.5793288165,811.87723117891
"182",486.8,27989.187415585,813.421782426444
"183",489.7,28135.7111667973,817.897371062266
"184",493.6,28337.511606863,819.592073375002
"185",497.4,28533.7324028691,824.05135472384
"186",501.1,28723.6649947967,831.231748603164
"187",504,28871.2802352806,834.251442407286
"188",507.4,29046.883687191,835.339486126529
"189",509.9,29176.7812339067,844.408186331158
"190",513.2,29347.2695099657,841.075751063639
"191",516.5,29518.9756653529,843.86947137335
"192",519.9,29697.4285071379,851.617572895512
"193",522.4,29828.6790499673,847.75830791823
"194",525.7,29999.9284720488,854.556263567334
"195",529,30163.7373201998,857.410850636654
"196",532.4,30332.9203968887,861.732670528797
"197",534.9,30457.445430008,872.639748181512
"198",538.2,30618.1571874128,872.756874073529
"199",541.2,30763.4421189931,879.020951262857
"200",544.5,30922.0796675276,886.110067917215
"201",547.8,31083.7488737637,890.158700137582
"202",550.7,31225.9545399301,898.497855799352
"203",553.3,31352.4827365717,897.08450475017
"204",557,31531.7912508384,899.311117911067
"205",560.3,31691.2480872502,906.6837613846
"206",562.9,31817.6863221388,908.211669491657
"207",566.2,31978.4326948303,914.728406482297
"208",569.1,32120.1053870173,917.676506945389
"209",572.1,32265.2957826686,917.996562168276
"210",575.7,32438.7301223718,923.984066104078
"211",578.3,32563.7165246073,925.107362214095
"212",581.6,32721.0060403133,927.297596594922
"213",584.6,32862.6953602905,929.888615770129
"214",587.9,33023.7620295103,926.466123945386
"215",591.2,33185.3632239547,929.773015531594
"216",594.1,33327.0936140553,933.998564330435
"217",597.1,33474.6816752633,937.057693025978
"218",600.4,33637.4100057256,947.543083984045
"219",603.7,33799.5871997036,950.130204867809
"220",607,33962.5254778816,955.899704150123
"221",610.7,34145.662145618,968.006748202905
"222",614,34308.593652484,975.674805707812
"223",617.8,34493.2691495546,980.061236172545
"224",621.5,34672.6137443339,987.220275418672
"225",624.4,34813.8159708987,996.248438152743
"226",628.1,34993.4375385177,998.126629358819
"227",631.4,35154.1627049894,1004.73176593482
"228",635.1,35335.236534137,1018.980710058
"229",638.4,35494.561046547,1022.94058421202
"230",642.1,35671.972021917,1031.25050308408
"231",645.9,35853.9397226075,1042.92834695957
"232",649.2,36013.9814522779,1055.82915899958
"233",652.5,36174.2274522508,1063.52278036059
"234",655.8,36333.581975569,1074.49265614605
"235",659.5,36508.8996232477,1084.73796599967
"236",663.2,36684.3791805303,1090.38361175639
"237",666.5,36841.5628297679,1097.53688554639
"238",670.2,37018.892969098,1108.89011108622
"239",673.6,37185.3232947075,1117.36495764132
"240",677.3,37367.517886866,1128.48925542847
"241",680.6,37529.4675131459,1140.83494259427
"242",684.3,37705.3250373358,1147.19400678483
"243",687.2,37846.26487915,1148.83564790245
"244",691.3,38047.5078488189,1157.23234266074
"245",694.6,38210.5000814557,1169.50183519313
"246",698.3,38391.4085245937,1179.71885725188
"247",701.6,38554.0718007336,1190.7220072013
"248",704.7,38708.3853011347,1203.38892804504
"249",707.9,38865.6454184499,1207.32788277884
"250",711.5,39042.2213606732,1217.42397334149
"251",714.6,39194.1459266774,1230.43908669875
"252",717.8,39352.9813329788,1239.99741669021
"253",721.3,39525.1368801753,1254.43596394864
"254",724.9,39698.9304523469,1269.13633124612
"255",727.7,39834.2193992903,1273.15838152987
"256",731.6,40021.6066581613,1283.08576311204
"257",734.8,40174.1136946085,1292.79813525638
"258",737.9,40323.6365646201,1300.89820847314
"259",741.1,40478.0900769235,1313.0470458591
"260",745.1,40671.1808073856,1326.48816286863
"261",748.2,40822.954204328,1329.85721604336
"262",751.4,40980.3182619788,1337.24896465679
"263",754.9,41153.4121847378,1348.42726187326
"264",758.5,41327.3981899557,1353.71080629287
"265",761.7,41482.5417273021,1362.58399824243
"266",765.2,41652.9182996377,1377.17091029906
"267",768.4,41810.4525481215,1381.86880894012
"268",771.1,41942.3919587136,1389.08881456845
"269",774.7,42116.4103504052,1400.42620299477
"270",778.3,42288.6927650222,1406.9815700405
"271",781,42417.5320383334,1412.62857058854
"272",785,42607.7648899304,1417.63296406844
"273",788.1,42753.220759059,1419.8156987499
"274",791.7,42925.6188167329,1426.527541582
"275",794.5,43062.7326529464,1434.59983609881
"276",798.4,43256.1493883242,1440.25087788895
"277",801.6,43414.5526918772,1446.76637323187
"278",804.7,43567.4327461931,1455.52302967339
"279",807.9,43719.8284696006,1460.73841451888
"280",811.5,43891.2815666819,1468.31046380168
"281",815,44058.8407555279,1475.98891360956
"282",818.6,44236.1709793984,1480.20212080818
"283",821.7,44387.2003774541,1486.48683673277
"284",825.3,44560.9936888385,1496.45797852363
"285",828.1,44696.1919802051,1501.12258031709
"286",831.6,44867.8737854877,1511.21266731198
"287",834.8,45027.7540006269,1524.67652776606
"288",838.3,45204.4992373059,1533.98771073327
"289",841.9,45386.4112990143,1556.52943130438
"290",844.7,45527.8984581209,1583.586286438
"291",847.8,45684.5449557032,1622.72086550973
"292",851.8,45886.6694687126,1686.38844629213
"293",854.9,46043.3159662949,1744.98915093566
"294",858.1,46205.0155767024,1813.05798487283
"295",861.3,46366.7151871099,1888.00038589391
"296",864.8,46543.5741359932,1976.91419864478
"297",868.4,46725.4861977016,2074.98225309835
"298",871.1,46861.920243983,2152.39098727946
"299",874.7,47043.8323056914,2260.10036446365
"300",877.9,47205.5319160989,2359.63671001332
"301",881.4,47382.3908649822,2472.0641951493
"302",885,47564.3029266906,2591.08794237564
"303",887.7,47700.736972972,2682.33622805006
"304",891.7,47902.8614859814,2820.25382771978
"305",894.9,48064.5610963889,2932.66529011677
"306",898.4,48241.4200452721,3057.46992331365
"307",901.6,48403.1196556796,3173.08400694682
"308",904.8,48564.8192660872,3289.98115181717
"309",908.4,48746.7313277956,3422.86036746975
"310",912,48928.6433895041,3557.03351225982
"311",915.3,49095.3961127368,3681.04142607291
"312",918.9,49277.3081744453,3817.31645515228
"313",922.1,49439.0077848528,3939.23579623436
"314",925.3,49600.7073952603,4061.82551064032
"315",928.9,49782.6194569688,4200.46715208002
"316",932.5,49964.5315186773,4339.80867190932
"317",935.3,50106.0186777838,4448.62718847551
"318",939,50292.9838523175,4592.96531439615
"319",942.2,50454.683462725,4718.2561731071
"320",946.2,50656.8079757345,4875.4147040263
"321",949.4,50818.507586142,5001.54187769082
"322",952.6,50980.2071965495,5127.99647555951
"323",955.8,51141.906806957,5254.75485949659
"324",959.4,51323.8188686655,5397.69451058994
"325",963.1,51510.7840431992,5544.9480357322
"326",966.7,51692.6961049076,5688.53031076811
"327",969.5,51834.1832640142,5800.40121600315
"328",973.1,52016.0953257227,5944.47006270619
"329",976.3,52177.7949361302,6072.7390082932
"330",979.9,52359.7069978386,6217.25961819415
"331",983.1,52521.4066082462,6345.90394022641
"332",986.3,52683.1062186537,6474.70853074724
"333",990,52870.0713931874,6623.82636372828
"334",993.6,53051.9834548958,6769.09495114029
"335",996.8,53213.6830653034,6898.36322256032
"336",1000,53375.3826757109,7027.75625105118
"337",1003.6,53557.2947374193,7173.46412575009
"338",1006.7,53713.9412350016,7299.04763299212
"339",1010.3,53895.8532967101,7445.01023750268
"340",1013.8,54072.7122455933,7587.038815115
"341",1016.6,54214.1994046999,7700.74274623744
"342",1020.2,54396.1114664084,7847.03397604971
"343",1023.3,54552.7579639906,7973.09315782939
"344",1026.9,54734.6700256991,8119.57938132099
"345",1029.6,54871.1040719804,8229.50787466842
"346",1033.6,55073.2285849898,8392.46043716759
"347",1036.8,55234.9281953974,8522.90073242082
"348",1040.3,55411.7871442806,8665.64543475151
"349",1043.1,55553.2743033872,8779.89557745234
"350",1046.6,55730.1332522704,8922.77318551699
"351",1049.8,55891.8328626779,9053.46457051139
"352",1053.4,56073.7449243864,9200.55822130843
"353",1056.5,56230.3914219687,9327.27563973525
"354",1060.1,56412.3034836771,9474.49065450891
"355",1063.2,56568.9499812594,9601.30807448903
"356",1066.8,56750.8620429679,9748.6342885875
"357",1070,56912.5616533754,9879.63796341943
"358",1073.9,57109.6330535595,10039.3559396425
"359",1076.7,57251.1202126661,10154.0624925262
"360",1080.2,57427.9791615494,10297.4876745634
"361",1083.4,57589.6787719569,10428.6585746956
"362",1087,57771.5908336653,10576.2689240358
"363",1089.7,57908.0248799467,10687.0055337328
"364",1093.3,58089.9369416551,10834.6913688136
"365",1096.8,58266.7958905384,10978.3138984605
"366",1100.4,58448.7079522468,11126.0785381138
"367",1103.6,58610.4075626543,11257.45651923
"368",1107.5,58807.4789628385,11417.6121406669
"369",1109.9,58928.7536706441,11516.1898659377
"370",1113.8,59125.8250708283,11676.4106610402
"371",1116.6,59267.3122299349,11791.4646276096
"372",1120.6,59469.4367429443,11955.8604689594
"373",1123.3,59605.8707892256,12066.848919729
"374",1126.9,59787.7828509341,12214.8592485851
"375",1130.4,59964.6417998173,12358.7854498279
"376",1133.6,60126.3414102248,12490.3978499604
"377",1136.8,60288.0410206324,12622.0312623093
"378",1139.9,60444.6875182146,12749.5705538818
"379",1143.9,60646.812031224,12914.1646998185
"380",1147,60803.4585288063,13041.7456530967
"381",1150.6,60985.3705905148,13189.9258842989
"382",1153.8,61147.0702009223,13321.6606275272
"383",1156.9,61303.7166985046,13449.2951806018
"384",1160.5,61485.628760213,13597.5357435791
"385",1164,61662.4877090963,13741.6782805626
"386",1167.6,61844.3997708047,13889.9588629043
"387",1170,61965.6744786104,13988.8233655777
"388",1173.9,62162.7458787946,14149.4960475058
"389",1176.7,62304.2330379011,14264.8640755853
"390",1180.2,62481.0919867844,14409.089266749
"391",1183.4,62642.7915971919,14540.9666387097
"392",1187,62824.7036589003,14689.3445823513
"393",1190.1,62981.3501564826,14817.1275972359
"394",1193.7,63163.2622181911,14965.5355785335
"395",1197.2,63340.1211670743,15109.835942226
"396",1200.4,63501.8207774818,15241.7801387242
"397",1203.4,63653.4141622389,15365.4883303117
"398",1206.8,63825.2199982969,15505.7029261056
"399",1210.2,63997.0258343548,15645.9299204685
"400",1213.6,64168.8316704128,15786.1689829944
"401",1216.3,64305.2657166942,15897.5436824547
"402",1219.3,64456.8591014512,16021.30185039
"403",1222.7,64628.6649375092,16161.5716748369
"404",1226.1,64800.4707735672,16301.8524487356
"405",1229.2,64957.1172711495,16429.7648129255
"406",1232.2,65108.7106559066,16553.5592229645
"407",1235.6,65280.5164919645,16693.869135147
"408",1239,65452.3223280225,16834.1889823809
"409",1241.3,65568.5439230029,16929.1167405899
"410",1244.7,65740.3497590609,17069.4526949719
"411",1248.1,65912.1555951189,17209.7979428905
"412",1251.9,66104.1738824778,17366.6651172459
"413",1254.9,66255.7672672349,17490.5154244583
"414",1258.3,66427.5731032929,17630.8872284429
"415",1261,66564.0071495742,17742.3649728032
"416",1264.4,66735.8129856322,17882.7517661826
"417",1267.8,66907.6188216902,18023.1466418474
"418",1270.8,67059.2122064472,18147.0310355771
"419",1273.9,67215.8587040296,18275.0512335006
"420",1276.9,67367.4520887866,18398.9477429999
"421",1280.3,67539.2579248446,18539.3707651657
"422",1283.7,67711.0637609026,18679.8010408782
"423",1286,67827.285355883,18774.8020228175
"424",1289.8,68019.3036432419,18931.7671459595
"425",1293.2,68191.1094792999,19072.2168433854
"426",1296.2,68342.702864057,19196.1485845454
"427",1299.2,68494.296248814,19320.0854128133
"428",1302.5,68661.0489720468,19456.4216834923
"429",1306.2,68848.0141465804,19609.2905868057
"430",1309.9,69034.9793211142,19762.1667494539
"431",1313.2,69201.7320443469,19898.5217478759
"432",1316.9,69388.6972188806,20051.4111912172
"433",1320.2,69555.4499421134,20187.7777790701
"434",1323.6,69727.2557781713,20328.2822218075
"435",1327.3,69914.220952705,20481.1903633378
"436",1331,70101.1861272387,20634.1048759724
"437",1333.9,70247.7263991706,20753.9611536543
"438",1337.6,70434.6915737042,20906.886684535
"439",1341.3,70621.6567482379,21059.8182052008
"440",1344.6,70788.4094714707,21196.2215365271
"441",1348.3,70975.3746460044,21349.1640378446
"442",1351.7,71147.1804820624,21489.7107581933
"443",1355.4,71334.1456565961,21642.6639485922
"444",1358.7,71500.8983798288,21779.086217782
"445",1362.4,71687.8635543625,21932.0495279308
"446",1366.1,71874.8287288962,22085.0180265527
"447",1369.4,72041.581452129,22221.4536804649
"448",1372.7,72208.3341753617,22357.8933024489
"449",1376.4,72395.2993498954,22510.8756898528
"450",1379.8,72567.1051859534,22651.4583328246
"451",1382.6,72708.59234506,22767.2352634237
"452",1386.8,72920.8230837198,22940.9056269959
"453",1390.1,73087.5758069526,23077.3650174491
"454",1393.8,73274.5409814863,23230.3691499574
"455",1397.1,73441.2937047191,23366.8359814827
"456",1400.4,73608.0464279518,23503.3062256885
"457",1403.8,73779.8522640098,23643.9154387786
"458",1407.2,73951.6581000678,23784.5281486435
"459",1410.2,74103.2514848249,23908.6010414291
"460",1413.6,74275.0573208828,24049.2201673535
"461",1416.3,74411.4913671642,24160.8906667633
"462",1419.7,74583.2972032222,24301.5157133213
"463",1422.7,74734.8905879792,24425.5993130402
"464",1426.5,74926.9088753382,24582.7754127042
