"","X1","X2","X3"
"139",1378,64988.0324794531,19187.7396724066
"140",1380,65088.5414172606,19270.2601798262
"141",1383,65239.3048239719,19394.0430520879
"142",1385,65339.8137617794,19476.5663534793
"143",1388,65490.5771684907,19600.353350365
"144",1390,65591.0861062982,19682.8793581503
"145",1393,65741.8495130094,19806.6703510414
"146",1395,65842.3584508169,19889.1989812624
"147",1398,65993.1218575282,20012.9938468289
"148",1400,66093.6307953356,20095.5250189622
"149",1425,67349.9925179294,21127.2448484452
"150",1428,67500.7559246406,21251.0606243772
"151",1430,67601.2648624482,21333.6055286967
"152",1433,67752.0282691594,21457.4244414021
"153",1435,67852.5372069669,21539.9714067743
"154",1438,68003.3006136781,21663.7933667846
"155",1440,68103.8095514857,21746.3423347009
"156",1443,68254.5729581969,21870.1672559157
"157",1445,68355.0818960044,21952.7181700601
"158",1448,68505.8453027157,22076.5459695907
"159",1450,68606.3542405232,22159.0987757378
"160",1453,68757.1176472344,22282.9293737585
"161",1455,68857.6265850419,22365.4840196777
"162",1458,69008.3899917532,22489.3173392858
"163",1460,69108.8989295606,22571.8737746502
"164",1463,69259.6623362719,22695.7097417336
"165",1465,69360.1712740794,22778.2679180344
"166",1468,69510.9346807907,22902.1064611462
"167",1470,69611.4436185981,22984.6663316113
"168",1473,69762.2070253094,23108.5073818511
"169",1475,69862.7159631169,23191.0689013678
"170",1478,70013.4793698281,23314.9123922693
"171",1480,70113.9883076356,23397.4755173118
"172",1483,70264.7517143469,23521.3213847362
"173",1485,70365.2606521544,23603.8860732964
"174",1488,70516.0240588656,23727.7342553316
"175",1490,70616.5329966732,23810.3004668534
"176",1493,70767.2964033844,23934.1509037183
"177",1495,70867.8053411919,24016.7185990354
"178",1498,71018.5687479031,24140.571232989
"179",1500,71119.0776857107,24223.1403742661
"180",1515,71872.8947192669,24842.4266501131
"181",1518,72023.6581259782,24966.2875328827
"182",1520,72124.1670637856,25048.8621043618
"183",1523,72274.9304704969,25172.7249232437
"184",1525,72375.4394083044,25255.3007696037
"185",1528,72526.2028150157,25379.1654774295
"186",1530,72626.7117528231,25461.7425677367
"187",1533,72777.4751595344,25585.609118857
"188",1535,72877.9840973419,25668.1874231699
"189",1538,73028.7475040531,25792.0557733938
"190",1540,73129.2564418606,25874.6352627239
"191",1543,73280.0198485719,25998.5053692614
"192",1545,73380.5287863794,26081.0860155351
"193",1548,73531.2921930906,26204.9578369419
"194",1550,73631.8011308982,26287.5396129653
"195",1553,73782.5645376094,26411.4131090902
"196",1555,73883.0734754169,26493.9959885148
"197",1558,74033.8368821281,26617.8711204499
"198",1560,74134.3458199357,26700.4550777395
"199",1563,74285.1092266469,26824.3318077723
