Ages;mean;X0.95_inf;X0.95_sup;mean.1;X0.95_inf.1;X0.95_sup.1;mean.2;X0.95_inf.2;X0.95_sup.2;mean.3;X0.95_inf.3;X0.95_sup.3
14,94995375;4,194418876;-1,904261414;10,29036661;883,7965628;471,479467;1365,449978;13,14972394;8,119892329;18,17672803;-4,704551595;-12,99468857;3,593569679
15,92813631;4,445014841;-2,528271479;11,41755369;924,9059768;491,1416451;1430,34228;13,98422096;8,600382373;19,36320388;-4,821465662;-14,36810568;4,723423136
15,08524256;3,460289423;-3,022589144;9,940437362;914,5498829;478,1509427;1426,60565;12,53544298;7,453084202;17,61985;-5,747742026;-14,71876039;3,220871839
15,1771969;4,742863634;-1,540917869;11,02811286;896,7309236;471,8360306;1394,051656;13,56794853;8,336566032;18,79997697;-4,066138506;-12,64344727;4,517470551
15,46034158;4,683435768;-1,939476543;11,30616882;886,0021203;466,3881724;1378,250101;13,7633935;8,3156516;19,21038303;-4,095042557;-12,86695401;4,674467083
16,27825118;5,414729707;-1,384082793;12,21060212;932,9136571;493,2958402;1445,609179;14,65336335;9,065629456;20,24270452;-3,578053344;-12,63339643;5,475223606
15,57317512;4,996879366;-1,691414092;11,68408783;865,5543242;461,3079917;1337,439684;13,71191297;8,127589977;19,29725206;-3,64878377;-12,21565428;4,918427303
15,6262104;5,052677653;-1,911184431;12,01805381;881,5365109;459,0390876;1379,40362;13,70257055;7,964323572;19,43869566;-3,315241686;-12,33562217;5,696523144
15,82850512;5,072927048;-1,903718298;12,05446921;869,9415666;457,7647106;1353,491695;13,7257185;7,899733233;19,54392046;-3,417189605;-12,39220784;5,566896613
15,74637928;5,212905215;-1,243375362;11,6815944;865,1548879;462,3173766;1335,539384;13,73464141;8,272642829;19,20313592;-3,217604774;-11,56962404;5,133040974
15,94429891;4,798241291;-2,274795454;11,87233534;889,0930763;474,9924796;1372,565694;13,56953459;7,788759744;19,35015832;-3,479167622;-12,58043571;5,618575731
15,9974014;4,899669015;-2,339838033;12,13463326;882,0852858;473,4729457;1359,382621;13,45735922;7,575366438;19,34624518;-3,618488578;-12,728387;5,492568374
16,11675766;5,899054916;-1,433757693;13,23735637;875,896528;458,1107112;1367,244355;14,44312829;8,377548835;20,5078675;-2,870575456;-12,31452262;6,581397016
16,99345173;5,826017279;-1,791042803;13,44661315;890,823885;459,7331278;1397,711846;14,98908743;8,605834715;21,36965585;-3,394918132;-13,07226539;6,280127357
16,34747178;5,651768452;-2,333522605;13,64253671;854,925133;427,4168503;1361,470504;14,52278049;8,080006358;20,96497826;-3,721397529;-14,54051799;7,097610451
16,47862992;5,049405415;-3,828445506;13,92964394;840,4420605;409,376899;1356,792526;14,23048311;7,324692622;21,13727203;-4,464853798;-16,01866198;7,085234767
16,24727259;6,204534525;-2,415517651;14,82276855;779,4233322;364,0050039;1283,938488;14,97916485;7,954657648;22,00328649;-3,089114624;-13,97562923;7,796550156
16,59361603;7,255371693;-1,360327792;15,86200981;801,8921767;359,258581;1335,477376;15,99900686;8,856719129;23,1516403;-1,991572104;-13,11103347;9,138992115
17,04101619;6,346879707;-2,797506838;15,49603929;815,9151407;352,1658151;1380,310076;15,34856399;7,749781811;22,94583564;-3,102143087;-14,20617305;8,008807139
17,12810287;6,835204244;-2,768114665;16,43659012;783,031374;320,145317;1350,418622;15,86986492;8,02001054;23,70579059;-2,402512723;-14,60298805;9,811691529
17,24405594;7,148168283;-2,354904612;16,64776376;789,6350258;319,9363524;1365,804995;16,22806578;8,392421414;24,05623004;-2,595506877;-14,90181744;9,709917394
17,50058552;7,212004595;-1,511351233;15,93460223;832,3734899;348,0985894;1422,644594;16,22204375;8,685374849;23,77226337;-2,157841853;-13,65732509;9,355083512
17,32749348;6,797521176;-2,430768058;16,02600646;788,2788946;340,9174371;1336,098756;16,06404513;8,660249013;23,46756776;-3,023259569;-14,82351728;8,798490007
18,10723859;6,365726329;-2,852008597;15,58074666;806,4790833;347,0628558;1368,846446;16,11333347;8,353101901;23,87453209;-3,518763636;-15,19650143;8,149939266
18,53258269;5,894738596;-4,402251681;16,19145478;854,0214696;355,1024082;1462,643983;15,23258432;7,108813818;23,36186573;-4,324789205;-18,19254132;9,58595647
