;Age;predMAT.fit...1.;predMAT.SEP.boot...1.;predMAT.fit...1..1;predMAT.SEP.boot...1..1;predMAT.fit...1..2;predMAT.SEP.boot...1..2;predMAT.fit...1..3;predMAT.SEP.boot...1..3
242;37,70532504;3,323107739;3,461813094;713,7972457;217,1185094;15,78955817;2,814587039;-8,125415284;4,83815096
243;36,33367398;4,784797368;3,420383603;678,4840074;214,894769;16,91748071;3,129083293;-6,594018605;4,946591117
244;38,04750785;4,055960586;3,508167326;676,4034378;214,3980758;16,18524884;3,00120474;-6,758966512;4,733945258
245;36,87173011;4,405116381;3,463244928;669,9926146;207,791419;16,97973909;3,104194599;-6,909699527;4,855137779
246;36,26330183;5,787985392;3,393704376;573,2101831;213,0667099;18,44921556;3,330970798;-5,538548436;4,761745836
247;36,68200038;4,675903012;3,460076527;602,24737;210,9102268;17,44795317;3,172948226;-7,141497999;4,808948402
248;37,13446279;4,321401417;3,657258017;613,5940541;212,5255811;16,50433404;3,264506409;-6,616251827;5,257938683
249;36,97433773;4,537412588;3,215256059;660,8709679;202,7821876;17,00919556;2,970088797;-6,563271585;4,80154393
250;37,79625456;4,612398503;3,653838724;582,8192952;206,7044896;17,09522228;3,242298294;-4,798814318;5,387055861
251;37,24818182;6,955504992;4,132862541;597,2156482;222,3851801;18,70341133;3,461419674;-4,261906183;5,603461773
252;36,99128549;6,818829038;3,816293709;606,2776511;222,6373618;18,89402869;3,320993886;-4,876770778;5,586511876
253;38,3333141;5,205950693;3,63367172;603,0151277;210,6958365;17,56980796;3,121013063;-4,370520976;5,322038885
254;38,73244251;5,158770659;3,273054351;586,1723292;214,9865461;18,15317237;2,755158148;-7,562620487;5,054476099
255;37,35753898;4,084123239;3,073544415;588,7571972;200,3033147;16,85712738;2,852504989;-7,263566568;4,901980119
256;38,90581166;5,228337012;3,112259403;596,2536133;203,7386218;17,14851185;2,646245196;-5,820905425;4,700029752
257;39,42466158;5,116328004;3,278379675;613,2611721;214,3485711;17,03398397;2,781983147;-5,995622086;4,766704907
258;38,97319302;5,125256007;3,444790795;631,480096;218,0945096;17,01575528;3,134446416;-5,673965772;4,800655098
259;40,11490308;3,32828065;3,489193184;725,8424828;230,2549779;16,25219638;2,840539266;-8,393715777;5,161326851
260;40,67118081;3,000202283;3,594802708;770,6513584;240,3241399;16,58084073;2,817628039;-10,13267449;5,516508117
261;39,19535257;2,502613175;3,219347734;795,744728;228,9853589;14,67986454;2,902264375;-8,787271751;5,147190048
262;40,98031826;2,742191091;3,367234331;800,8180629;238,7633887;15,99033944;2,966183364;-9,475656311;4,876261311
263;41,15341218;2,958460361;3,363234616;779,7379443;239,7065938;16,52985625;3,030058594;-9,934536259;5,142686196
264;39,40039208;2,820461947;3,312290842;696,069687;232,8131975;16,80770779;3,203879304;-10,24583526;5,174808561
265;41,48254173;3,710554387;3,243059282;685,7720353;233,6263535;17,38160282;2,842450448;-9,815246133;4,906203157
266;39,89634018;5,443267262;3,223691996;577,1956983;209,2670914;18,61551158;2,819415638;-7,087943865;4,96124836
267;38,85490805;5,821731525;3,374862323;557,5233267;201,6806525;18,96738979;2,942476333;-5,204916425;5,365022904
268;39,56160557;7,614497581;3,274432432;501,5024079;195,7282012;20,52074209;2,849921626;-5,116467609;4,981186419
269;39,41757545;7,697712973;3,159715284;532,870456;196,888992;20,94511747;2,767882431;-5,204059138;5,099350684
270;39,07062419;5,894090008;3,229342394;557,753282;191,1885231;19,1308996;2,902803146;-6,149612204;5,149523619
271;39,7328316;7,672687593;3,191172753;557,620526;193,8260775;20,71801519;2,859100876;-5,260198276;5,022164056
272;39,99169065;6,378472417;3,260026164;560,1301473;195,5473055;19,66590407;2,91460003;-6,477248016;4,961984461
273;39,99293389;6,139334662;3,315441012;606,591047;197,0739453;18,87274263;3,079151247;-5,647686353;4,852762755
274;40,65493274;6,260295438;3,238993742;559,7793291;192,0462446;18,97178583;3,055017621;-5,02508913;4,688610662
275;40,92269135;4,71776461;3,580049049;650,1822305;211,2567643;17,06122774;3,417430054;-6,092964496;4,87595489
276;41,32614357;2,971356083;3,5301682;860,506332;210,1804686;14,37555337;2,944730228;-7,10328338;5,264511191
277;42,42230216;3,947120885;3,845370211;861,002798;240,8887121;15,11228846;3,380078854;-5,51415706;5,217086649
278;42,37069763;5,670246007;3,591163385;738,2108558;229,0841819;16,89858681;3,213434663;-4,070294742;5,243206638
279;43,4006966;5,826977386;3,781995041;817,6172682;241,2977209;16,79474254;3,122753056;-3,32729984;5,450156134
280;43,89128157;6,117257042;3,983878677;819,7449394;254,4225893;17,23702815;3,08068808;-3,866302778;5,891335152
281;42,26662055;5,881076202;3,713165604;737,3062484;224,1812435;17,471715;3,079352103;-4,507735567;5,75029946
282;42,32820395;4,691806776;3,289019333;688,3726172;234,1843261;17,19882255;3,152728814;-7,348716282;5,195777261
283;42,98338839;3,757828396;3,385516404;794,7800481;254,780825;16,99247051;3,119577249;-9,26643397;5,120131391
284;44,56099369;5,598899138;3,473060231;835,8692821;263,7210486;17,22387711;3,209657776;-5,989825738;4,926376416
285;44,69619198;4,490252635;3,642642513;790,714577;271,1729916;16,76190121;3,179618937;-7,409565909;5,418110983
286;44,86787379;5,462091033;3,421210236;760,5723278;250,9897811;18,13405397;2,854274781;-7,476187621;5,167243314
287;43,06725083;3,681105289;3,478900456;767,0718348;230,8113014;16,20746636;3,208092586;-7,824762132;5,611706363
288;43,71385592;1,879366553;3,320371607;817,8989039;232,266764;14,30185849;2,899462916;-9,443351426;5,064017038
289;45,3864113;2,893949341;3,423840174;756,5853716;246,4381285;14,56196307;2,96368815;-7,39828342;5,094786327
290;43,93695927;2,734007509;3,22725514;716,766115;228,8105331;15,55389483;2,959969057;-9,113352647;4,863607225
291;43,20477792;4,322281246;3,258307892;642,9695284;219,8777845;16,58570683;3,077096129;-6,537553787;4,798925765
292;44,39808813;3,743808039;3,469559134;711,1079021;219,8722963;15,8508181;3,009720448;-7,42648997;4,973071793
293;44,53363877;3,043220113;3,404650806;724,4897298;221,5896179;15,1725612;2,964278003;-7,902076491;5,025349553
294;44,28753184;4,252080779;3,319983032;704,1171946;211,939552;16,25794451;3,020097763;-6,388775971;4,85850026
295;44,86865365;3,407464143;3,287709923;655,858792;217,3011639;17,29433709;2,683036719;-9,519312641;5,359973421
296;45,53194441;5,410466486;3,295335165;569,4472493;215,6904361;18,15177824;2,662348829;-6,567655742;5,06172567
297;44,47799494;4,071306058;3,115986433;611,4985551;212,5889173;16,66350084;2,917037748;-7,516639116;4,678610189
298;45,95220295;4,180209184;3,512727833;672,3437659;209,4341577;16,85063461;3,059235258;-7,083954896;5,075456859
299;45,74077783;3,300279995;3,449788843;730,3880385;221,1969622;15,77286328;3,128548257;-7,982331503;4,97192019
300;45,05427185;2,22386053;3,365267734;807,7657688;215,6182328;14,19231067;3,025558298;-8,034527697;4,988745496
301;46,98257049;3,909212275;3,99267646;820,2565286;226,1584691;15,17930741;3,042760519;-6,724443635;5,452578418
302;47,19460198;5,15926821;4,292965416;814,7632693;240,709926;16,30712883;3,38149423;-4,488573755;5,831301905
303;45,41612932;4,046150894;3,668971223;801,958247;223,8107114;15,1312977;3,24685289;-5,696502632;5,249653221
304;47,90286149;5,156654471;4,107683745;823,9611251;240,8111943;16,42323477;3,151631882;-5,802955581;5,64679957
305;46,70473364;3,55918101;3,555507032;856,0665942;223,2656712;14,88837801;2,927608557;-6,561122303;5,050159072
306;46,77110671;2,923561679;3,572549506;929,7481345;220,7249888;13,99504293;2,909409034;-6,305313476;5,364969439
307;48,40311966;3,040227199;3,586267788;765,591879;244,4698332;16,59550582;3,118626915;-9,820778402;5,259831005
308;47,49515864;5,280511413;3,450172722;712,0072019;252,7042227;18,51043157;3,014742452;-7,91613313;5,297910561
309;46,93375105;3,115888312;3,49175564;737,0128769;236,8074399;16,50762906;3,309898447;-9,122231426;5,364935557
310;48,92864339;3,607143867;3,204903463;762,2792515;240,3337693;16,61260785;2,838253001;-9,274517303;4,917547385
311;46,80941522;4,432230122;3,421118867;695,5017607;228,0455097;17,39585361;3,153316814;-7,642977433;4,815629271
312;46,42352027;4,975735953;3,380248902;628,5006293;200,857806;17,87525233;3,124311905;-6,486423184;4,859255045
313;46,96568744;4,470011221;3,383177172;696,9110902;215,4967492;17,01800522;3,15236277;-7,345184543;4,770106001
314;47,37981705;4,906907548;3,311652157;678,3187705;214,0769012;17,20360566;3,077913026;-6,849698846;4,69421369
315;48,06688306;4,347071677;3,388938484;755,583212;230,1323216;16,43449304;3,190628893;-6,466230522;4,643150129
316;47,9979002;4,770669797;3,304799992;699,2154523;224,0401471;16,85259178;3,109505657;-6,020354848;4,598317135
317;47,69625861;5,226929145;3,060827134;699,3127459;221,5594812;17,1184447;2,968933608;-5,998015361;4,519478066
318;48,241612;4,679245231;3,311029452;737,084044;232,4806302;16,68275203;3,069051482;-5,865655161;4,818806
319;48,41708407;4,710372659;3,354272191;648,2372462;223,5067438;16,89239093;3,085843409;-6,308624267;4,755561035
320;48,51481605;3,44037707;3,376571034;794,3845995;230,3510939;15,4955555;3,152492326;-7,387335126;4,834258488
321;48,61592157;4,130824985;3,538803555;699,1841648;220,221997;16,21587789;3,310759675;-6,665579597;4,949393855
322;49,03194725;4,566792529;3,445760665;671,1795085;219,500604;16,91522055;3,111339415;-6,929947158;4,924548423
323;47,96543631;5,271002491;3,492552373;697,5014285;237,9016368;18,24169558;3,337408034;-6,842553171;4,987625587
324;47,99391302;6,958069414;3,696316744;606,6166922;254,0590869;19,02565045;3,366185251;-4,091685328;5,576205729
325;48,41471993;5,366392376;3,786550987;564,4365399;230,3595862;18,39417811;3,338961579;-6,334624141;5,499356784
326;48,62058001;4,331954753;3,613797134;752,6693179;242,3936521;16,50796425;3,248630447;-6,454942911;5,05569876
327;48,56344463;4,476422802;3,099721008;622,6923986;216,3996802;17,15068748;2,869036795;-6,863384248;4,755788309
328;49,33669623;4,881212574;3,571645171;676,3125823;248,7279863;17,21665769;3,449460778;-6,711199475;4,867147111
329;48,93748462;4,959767747;3,531337357;690,7020076;264,352046;17,32315072;3,368958031;-5,266402548;5,114591653
330;49,38200344;5,791993849;3,285824328;630,6602044;226,4420784;18,01447413;3,130600287;-5,334324533;4,885830175
331;49,68021087;5,439304732;3,661760038;650,1526667;253,7081271;17,7924522;3,526940656;-6,085768275;4,91099617
332;50,17196678;4,213692954;4,029380639;664,574369;255,7225336;16,52587639;3,588340472;-5,024927003;5,283786677
333;49,18709193;4,507386163;3,674179165;664,4192364;244,3238282;16,70619644;3,510168077;-6,52368094;5,049983731
334;49,95335097;5,345037415;3,762777659;728,3027815;248,8076944;17,11754775;3,463947694;-5,608650429;5,146523794
335;49,87241082;4,870161463;3,514011455;596,7948446;233,8856786;17,41273977;3,304955857;-6,282052819;5,044745628
336;50,7634254;6,53292466;4,003899057;589,8265362;242,9466796;18,33798987;3,603793332;-4,503826272;5,284394738
337;51,25630987;6,356694868;3,74570565;648,535;205,2110404;18,30884864;3,303518694;-4,300314961;5,180376924
338;50,22900181;4,808194994;3,117017851;575,7899191;217,4299184;17,60968735;2,913289263;-6,720731069;4,777134067
339;51,41817029;7,777634335;3,878398991;689,4233582;250,2421635;18,86128252;3,343561169;-2,406038166;5,440139087
340;52,21986459;4,077294813;3,370343495;656,5600431;207,8784889;16,56371874;3,103490286;-7,252676554;4,860223724
341;51,01902414;4,754598093;3,27910325;666,8049485;206,6303892;16,91738047;3,032429545;-5,914037821;5,056156627
342;50,69972801;7,805351122;4,038506974;577,4956629;217,436295;20,47435578;3,485525973;-5,079852434;6,169181012
343;52,49607914;5,371513646;3,381380959;493,4698346;187,8690787;19,35937401;3,050220015;-7,824370887;4,800962118
344;52,12758745;7,636127742;3,956230171;538,8703649;196,8422638;21,40950458;3,270845862;-6,583985713;5,662899252
345;51,7490566;6,857876436;3,252688956;528,5086333;186,9778124;21,03277848;2,832116148;-7,151464493;5,379857942
346;52,77873395;9,904133781;3,726335331;543,9713951;185,0912122;23,17099758;3,053620397;-4,46051679;5,84187828
347;52,53007926;8,483999383;3,379558757;621,141585;200,3939114;21,02421455;2,835522747;-3,439493052;5,260971481
348;51,91104344;5,983810346;3,123944228;543,6194769;206,0814674;19,85565546;2,66527994;-6,11256692;5,415410171
349;53,55580169;6,641138667;3,637015139;580,0894128;226,6330883;20,19090139;2,904323352;-6,470136544;5,828718071
350;52,77531012;7,214413867;3,417806154;566,9846214;224,1184033;20,04779532;2,882087211;-5,170056482;5,495360235
351;52,2907309;4,844456897;3,468059756;579,0719595;228,3269589;17,91600456;3,248117349;-7,176556516;5,190889844
352;53,76615281;5,573378103;3,615497621;578,9460296;220,5856847;17,91620735;3,201750116;-6,221922979;4,932561977
353;52,88523308;4,734895836;3,267244337;828,0974912;265,8852175;16,51298994;3,114311612;-5,822472647;4,849843389
354;53,11554493;2,72379099;3,186426845;793,0202551;208,5963905;15,13808455;2,823588861;-7,718629555;4,727004988
355;53,99867723;3,938935854;3,53249269;658,6640972;244,6922318;16,91429415;3,462459694;-7,971334408;5,036643843
356;54,7684163;5,929801196;3,116991689;564,1379065;220,0259013;19,18836867;2,867377824;-6,861838413;4,759054227
357;53,35401429;5,328624208;3,044032239;531,0398707;201,7733934;18,4210701;2,837178528;-6,970210468;4,799448594
358;53,48330909;5,809650563;3,378148827;536,0869496;201,6269143;19,3985076;3,045482491;-6,883326485;5,260720777
359;53,95836115;6,010903952;3,375024575;534,5015386;203,4152713;19,71046378;3,03292128;-7,196889762;5,227285823
360;54,61059386;6,840851495;3,178919754;544,4803672;210,8293985;20,7576179;2,859813182;-6,603191013;4,993897148
361;54,99688601;6,595391177;3,276665642;525,0562914;209,5054791;20,39705074;2,882837054;-6,622700211;5,072593192
362;54,9576747;5,988870084;3,098729051;518,6193713;209,5241774;19,95631653;2,85473711;-7,961142352;4,932824282
363;55,15227306;5,669508654;3,084037804;507,5638318;209,2843743;19,54620009;2,812123346;-8,291818955;4,932497368
364;54,48666371;5,415640108;3,281544399;575,4238615;238,4959566;19,05523249;3,137999274;-8,046161926;5,12480678
365;55,73621256;4,216149474;3,319654434;598,5654879;241,522208;17,97802833;3,139461994;-9,245852694;5,069054031
366;55,80093389;4,07014429;3,209319854;622,8184099;233,4364868;17,9886642;2,722152872;-9,936745914;5,286679552
367;55,42766523;5,832534793;3,950696162;645,6696287;232,416472;18,6380676;3,276248836;-6,879703396;5,991436069
368;56,004693;4,142007357;3,188515475;587,193872;219,8353338;18,81113864;2,920808058;-9,295250959;5,254913319
369;55,92175926;4,487024991;3,234529317;604,6713797;219,2718426;18,13325402;2,791445925;-8,353229276;5,344911998
370;58,47869837;3,833796744;3,450585657;638,7907503;248,2028173;17,95339252;2,789449557;-10,05159754;5,533552963
371;57,05812145;6,383072585;3,768454466;615,2097405;240,1335863;19,6002198;2,908558846;-7,517240083;5,78393349
372;55,95084093;8,088366919;3,469795775;524,3083378;216,5103638;21,5770954;2,832638563;-5,637269161;5,636345395
373;56,9102098;5,875404511;3,615895479;520,6716869;224,5163233;20,44436153;2,808544554;-8,549107463;5,863017332
374;55,73102501;5,388054599;3,555584242;495,637267;203,1886791;20,34323648;3,049249489;-9,425202004;5,83571083
375;55,44326138;5,133386783;3,353017421;482,0940999;192,5263101;19,45378154;2,971132185;-8,178512035;5,567313712
376;56,29924371;6,541686929;3,38101675;531,9041244;204,7164038;20,76916097;2,792194229;-7,177831274;5,657106425
377;57,10475759;6,358705919;3,365429154;531,1177513;209,7946712;20,58267582;2,727725315;-7,387953846;5,51790366
378;57,46618793;5,308199048;3,460179821;549,1266975;212,2293938;19,53007877;2,796548704;-8,781959237;5,558879862
379;58,004854;4,695087449;3,374623028;528,507302;219,4866699;19,2712154;2,760612979;-9,24976877;5,723638322
380;59,07609582;4,179369005;3,455022851;597,8838145;233,7343478;18,93152214;2,769618087;-11,02379416;5,690811368
381;59,26466075;4,358620187;3,444103115;607,473098;239,5075189;18,97613959;2,757235127;-10,88603137;5,722509949
382;59,94065482;4,315655158;3,473895716;659,5573626;246,8349491;18,63264159;2,789038604;-9,873099049;5,685448184
383;60,14854504;3,689063679;3,411372649;618,6298827;236,2869638;18,00870717;2,789549636;-10,86651631;5,724504014
384;60,40870632;4,492191918;3,958645303;741,0304641;245,1977029;17,19909877;3,060626357;-8,265773776;6,014717229
385;60,6079386;4,193273391;4,022060239;741,1887524;242,265686;16,92944573;3,112133754;-8,538200745;5,949455882
386;60,8225711;3,761172444;3,823062382;733,8335339;238,7679755;16,48871579;3,074848603;-7,228914373;5,65887554
387;60,98348402;4,339297027;3,883301691;746,6047219;236,5932884;16,82924183;3,156584241;-6,398845183;5,594558265
388;61,0559607;4,512013997;3,932775914;759,708601;230,5709353;16,74625775;3,179633229;-6,161505966;5,525034546
389;60,56418774;3,08540933;3,557181777;743,9809064;232,4606819;16,11714558;3,088386016;-9,40434034;5,343181357
390;60,42824891;2,864845274;3,394969536;802,0902439;239,8999493;15,44379777;3,181050679;-9,348978658;5,038957077
391;61,39266522;4,682127063;3,808034448;723,639524;251,5824278;16,50052513;3,369974025;-4,713911928;5,352242832
392;61,67309329;6,611676148;4,001777116;631,8351103;249,793888;18,45230756;3,456909632;-4,733202689;5,561925096
393;60,14959319;4,668361895;3,325042563;645,0479626;213,6145803;17,15729655;3,121382261;-6,920762959;4,691751414
394;59,31898824;3,798863156;3,158285931;604,5740138;215,4925261;16,62503457;2,997885723;-7,65126322;4,766705231
395;59,77973819;4,828333429;3,352859801;582,5795707;214,663924;17,88299526;3,235294576;-7,441094892;5,1301472
396;59,97003881;4,685944439;3,173782853;568,2862937;204,5053741;17,91708276;3,005997019;-7,295689433;5,044680997
397;60,14041714;5,477114192;3,195296428;536,1100737;200,5965593;19,13479285;2,947073387;-7,552202302;4,996861793
398;59,65185204;5,719221164;3,162299592;509,3210377;198,1332539;19,79339495;2,899152918;-7,625303666;4,996697691
399;60,08165365;4,776275769;3,077788497;552,2318162;207,6257853;18,88854614;2,849215673;-9,117504579;4,891186104
400;60,32308743;4,554010994;3,199828372;529,8936795;220,9261178;18,35539192;2,975977285;-8,033296394;4,850418985
401;60,89409881;3,916559924;3,241003445;630,2638618;229,210518;17,17834031;2,981258354;-8,584393173;4,992346793
402;61,89391787;9,503534453;4,023512633;589,9293625;232,140905;21,35430443;3,344073945;-2,653874635;5,863910924
403;62,08404954;6,518264355;4,297250076;563,4747129;221,1804104;19,80463381;3,185618978;-6,585097727;6,639872711
404;60,84333406;7,68704542;3,634937515;426,7814861;200,1782249;21,94319985;3,172010238;-6,052405681;5,95631332
405;61,13592001;5,30563451;3,598332607;501,7450345;203,9506916;19,90363926;2,838337786;-8,319590221;6,072562955
406;61,1125822;6,432408269;3,656849563;503,2196505;209,9044773;20,02687324;2,828205577;-6,3580418;6,090742612
407;61,45032232;6,307176665;3,564159309;536,1288061;222,3000547;19,6269644;2,935045648;-7,290449046;5,690909919
408;62,23453326;7,065579975;3,889718521;533,9896089;206,5326628;19,99759852;3,084227101;-5,494560742;6,1828568
409;61,98623429;6,878862793;3,683545984;487,9257358;222,2639748;20,52095638;2,892279294;-7,434306123;5,941553507
410;61,23020758;6,424182328;3,459884451;489,6580557;199,2443126;20,95192096;2,893038723;-7,895726164;5,747249974
411;61,97581485;5,362463164;3,298939096;469,3196921;200,393648;19,41054747;2,921802158;-7,770347191;5,459378848
412;62,65596247;7,541210737;3,707934975;536,3946732;213,0143417;20,69774962;2,874255391;-5,936236506;6,047965718
413;62,49948944;4,590044123;3,851586381;497,7505634;212,1622676;19,32089129;2,939118414;-8,417171426;6,400001948
414;61,48063459;5,248838872;3,399738307;498,7867823;198,910258;20,14688994;2,913191567;-9,678311512;5,799259743
415;61,56490281;4,334314255;3,461792802;499,1241585;198,3992124;19,31462467;2,953682803;-9,968173053;5,826269682
416;61,81622372;3,972295116;3,377474701;516,0290732;199,6959287;19,04539562;2,852138335;-10,83918416;5,701808716
417;61,86532823;3,987292048;3,441505998;483,3638684;197,1356038;19,04155253;2,938132825;-10,56024674;5,785854097
418;62,13497015;3,720338516;3,347081678;516,0924472;201,9579496;18,53641674;2,7684544;-10,73167586;5,536856052
419;62,24357098;4,472455832;3,840477301;468,4903445;200,1608791;18,70929358;2,978371557;-8,015968929;6,314677161
420;62,00154089;4,172821659;3,796927794;479,375822;196,8384676;18,61849729;3,024947602;-8,157182706;6,233566944
421;62,7731325;5,084691277;3,63619303;470,9095123;200,1761829;19,85210849;3,048331939;-9,251837518;5,89651405
422;63,81408915;6,506138449;3,554641577;503,1268662;205,58917;20,78307581;3,040327606;-7,687630225;5,621835436
423;64,22777245;6,762054866;3,328083567;498,8852759;206,5189866;20,42280428;2,952680221;-6,710225442;5,102488736
424;64,57714741;7,396606104;3,300631478;495,5831772;205,6865158;20,61666391;2,908796778;-5,741254719;5,046023575
425;64,37034695;5,513892251;3,291011304;509,4981956;204,1330829;18,59751895;2,836290594;-6,582996987;5,211316873
426;66,24809201;6,14595732;3,683994894;643,0819002;239,40356;19,12732612;3,012714543;-7,267318132;5,574298995
427;65,16039254;4,839725601;3,677619482;565,8800999;238,1702338;17,96572316;3,300422024;-7,076122909;5,42458661
428;65,68783947;3,557169885;3,217473322;614,052238;213,03045;17,06714453;2,843382602;-9,264977245;5,11595281
429;66,87392259;3,388347068;3,775754942;690,1552773;235,389175;17,15013822;3,289186496;-8,905499487;5,445266963
430;68,01617437;3,058168364;3,358618875;743,6112812;241,4691139;16,22607835;3,019935166;-9,912575211;5,097549919
431;67,75626625;4,371744725;3,440266422;734,5636809;233,7058753;16,53788881;3,051665885;-6,706260507;5,156730134
432;67,81147005;3,790435168;3,311316999;784,3743519;235,8207525;15,83075118;2,964034259;-7,785890404;4,969850013
433;69,55544994;4,03934258;3,497811968;733,6106204;233,9695886;16,2606129;3,025535463;-7,830135537;4,85338155
434;69,72725578;5,150889654;3,78096184;639,2453386;231,4108446;17,5554159;3,075551722;-5,144488976;5,365017747
435;67,55368992;5,168711025;3,240980475;532,9335471;203,162367;17,77731806;2,921886745;-6,493164516;5,061006071
436;67,84682242;5,041792203;3,221099862;520,3413922;204,9191574;18,31614616;2,588372623;-7,229186921;5,030262132
437;68,01018506;4,964991649;3,250529192;503,0707048;205,230003;18,31248946;2,588048394;-7,427267613;5,06998494
438;68,06641082;4,62319689;3,273241581;519,8682554;206,2899763;18,24114229;2,641417539;-8,343745544;5,238616698
439;68,23618807;4,473254161;3,291761054;520,2092716;205,0699723;18,2424992;2,619057128;-8,726887935;5,202135934
440;67,69034161;6,873666784;3,732735313;542,7676291;212,607092;19,5937229;3,167379056;-5,126024665;5,642971474
441;67,23845275;5,114110713;3,328131591;488,3979234;202,993513;18,69129638;2,950130823;-7,699360581;5,431703058
442;66,55542966;6,65202137;3,467097714;480,9345561;202,0939485;20,23340892;3,210694406;-6,325036987;5,436627255
443;65,87586066;6,267717816;3,187597699;474,4593632;203,6623458;20,20400837;3,075507769;-7,192025542;5,315619213
444;67,84701834;4,311638254;3,572675794;508,790552;202,8660414;18,76779689;2,856606788;-9,547192467;5,960334579
445;67,9507991;9,479807808;3,484817429;472,1615699;200,4281346;23,12097425;3,217203556;-3,62632948;5,286130216
446;67,49118078;7,980133949;3,25745254;504,8287428;199,8734228;21,77999541;2,803412475;-4,787560172;5,49101652
447;68,46389499;7,067897344;3,800281451;527,3692703;200,6188387;20,56970757;3,085609016;-4,746022639;5,973442132
448;69,43582855;7,284030807;3,892787888;543,2807329;216,2933933;20,61638861;3,080464859;-5,815855267;5,952557909
449;68,22242641;5,935680379;3,644082408;635,1491968;229,3744854;18,86413648;3,343648023;-6,956308877;5,518327241
450;67,22359523;6,018059134;3,502277544;607,7652714;229,8204136;19,21667369;3,304511779;-6,769610464;5,340880911
451;66,90306869;6,704671893;3,650797682;592,6033621;222,3508466;20,02719541;3,379979951;-6,280815359;5,721362451
452;67,81986193;6,726072779;3,67698901;536,2895859;199,8848386;20,10918926;3,139149886;-4,573083937;5,668716366
453;68,38619154;5,566231926;3,192259691;525,3748624;194,6566227;18,82968954;2,835880899;-7,148180864;5,168576183
454;70,17387215;7,520147068;3,686136049;560,0956477;230,5213015;20,04838382;3,086544181;-4,891342519;5,625625908
455;70,34761203;5,128703831;3,528554424;595,6571377;238,9323831;18,16177095;3,10729685;-6,567890454;5,451273768
456;70,43612289;4,53137101;3,241856914;640,8362654;236,1757286;18,09426022;2,707176715;-8,808069538;5,152486458
457;70,86880873;4,564274527;3,240627764;647,5952667;231,4897625;18,03849707;2,664586959;-8,779495896;5,170849131
458;70,7596535;5,14082652;3,637575136;653,4233568;226,8427343;18,18308487;2,994735359;-6,843145852;5,466333771
459;70,10924389;6,098326818;3,7345004;648,2058366;228,026924;18,93029524;3,423348252;-6,801643324;5,478338636
460;70,78524827;5,121061327;3,188790479;591,213248;226,093637;18,07735886;2,681979806;-7,441602864;5,080674924
461;70,72919587;4,884767565;3,246670062;634,9401293;226,8050779;17,86004735;2,731464963;-7,517737949;5,111471302
462;71,32688433;5,747498553;3,39834382;575,0731131;217,8050909;18,41852923;2,947131926;-6,57622141;5,072820338
463;71,93642936;6,341835951;3,397696832;557,8021186;218,4238962;18,74563057;3,197193259;-5,607308842;4,754415125
464;71,66436148;5,681754281;3,445429884;556,767364;216,939089;18,14531452;3,194278316;-6,645963486;4,872487406
465;73,30802359;3,716235288;3,178666002;666,9549821;218,8623835;16,56780747;2,772342671;-7,93652198;4,808614047
466;74,71946167;6,654805281;3,833948184;747,3142641;242,5657992;18,75311144;3,108674667;-5,285957829;5,352868775
467;74,08416223;5,090119744;3,726940434;813,8596386;240,0442788;16,88246432;3,194946345;-6,526703133;5,452610159
468;74,55171712;5,8178631;3,695485084;816,2142364;245,3458461;16,83823935;3,153074264;-4,522109529;5,280659274
469;75,73035381;5,027431161;3,913140118;852,1355617;258,142346;16,1118946;3,036913749;-5,512842039;5,537153175
470;74,09981788;6,399823483;3,950589195;897,3995016;243,6219756;16,38193733;3,310616943;-2,423220893;5,357978453
471;73,29710417;4,72385531;3,908688007;820,7769364;225,2477666;15,46648927;3,305619786;-5,354908574;5,294698436
472;74,99075041;5,843999968;3,794321422;845,8365371;240,7067387;16,5288459;3,111359195;-4,27223309;5,287837844
473;74,23750228;6,614575044;3,923190806;792,6885982;242,7933713;17,96958302;3,427958085;-2,988022835;5,437519239
474;75,39791557;5,452422524;3,943576373;818,0772685;238,3865193;15,82661384;3,098361596;-3,954222002;5,429517582
475;75,35526762;4,968319418;3,773466544;703,8467714;230,2972709;16,57544585;3,174369809;-5,574973229;5,141648899
476;73,43204265;3,607057733;3,452437173;705,9459893;235,1399382;15,71265467;3,093458382;-7,745670075;4,978064184
477;75,86220259;3,489233858;3,802738718;766,4741836;225,0484352;15,56723807;3,351134016;-7,917818954;5,353637168
478;77,32208435;6,092004464;3,657869666;655,5868681;237,7761469;19,1955308;2,669336842;-6,566616219;5,493699981
479;77,49389019;5,573855835;3,495634818;720,9124236;254,5659476;18,67947076;2,835573965;-7,833826625;5,246966502
480;76,63214315;4,336634452;3,575139347;849,9390043;264,5712281;15,80820379;3,124788705;-5,984802873;5,349603217
481;74,77404919;5,559185182;3,299299841;608,7483701;220,9401529;17,67295073;2,991314711;-5,556318597;4,817315899
482;74,55455729;6,659106357;3,536272777;640,9992171;220,9736906;18,65050897;3,01851244;-4,912886986;5,408828991
483;75,83060882;4,363439075;3,03918311;668,3629204;211,2437007;17,10113413;2,769248933;-7,563043603;4,683843729
484;77,07365885;4,415170588;3,384750454;630,1117565;207,6116891;17,01214214;3,01697593;-6,695495126;4,77601605
485;75,6042051;4,198071141;3,105539614;613,2302847;195,7413344;17,37295023;2,796914474;-7,716276676;4,575968278
