Place;Biome;Deg_Lon;Deg_Lat;altitude;TANN;PANN;MTCO;MTWA
AlbaSanchez_a1;TEFO;-5.04162;36.66366;1192;13.6641929149627;809.4967215;7.1870272954305;21.3652076721191
AlbaSanchez_a10;TEFO;-4.96582;36.70322;1123;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a100;WTFO;-4.041782;33.85286;1113;12.9513189792633;799.1692114;5.55294831593831;21.4415264129638
AlbaSanchez_a101;TEFO;-4.065878;33.79968;769;12.0918115576108;838.0721909;4.68667960166931;20.6364517211914
AlbaSanchez_a102;TEFO;-4.159211;33.653631;1192;11.1755503813426;773.6857975;3.75955613454183;19.7840366363525
AlbaSanchez_a103;TEFO;-4.715923;33.382891;1655;10.1485956410567;604.8945504;2.56930919488271;18.7935434977213
AlbaSanchez_a104;TEFO;-4.661729;33.404569;1483;10.1485956410567;604.8945504;2.56930919488271;18.7935434977213
AlbaSanchez_a105;TEFO;-4.656264;33.404563;1366;10.1485956410567;604.8945504;2.56930919488271;18.7935434977213
AlbaSanchez_a106;TEFO;-4.958171;33.224912;1252;10.1680366595586;634.0697497;2.56590239206949;18.8891887664794
AlbaSanchez_a107;WTFO;-5.315588;32.464617;1140;9.56041098634399;651.9809532;1.49479615688324;18.5945974985758
AlbaSanchez_a109;TEFO;-5.432414;32.417622;1456;8.85562264034522;660.9592938;0.84154713588456;17.7486311594645
AlbaSanchez_a11;WTFO;-5.04177;36.64856;1006;13.6641929149627;809.4967215;7.1870272954305;21.3652076721191
AlbaSanchez_a110;WTFO;-4.989956;32.531557;1634;8.94565690060456;588.3198452;1.04266105095545;18.0241107940674
AlbaSanchez_a111;WTFO;-4.972351;32.534187;1634;8.94565690060456;588.3198452;1.04266105095545;18.0241107940674
AlbaSanchez_a112;TEFO;-5.306836;32.28702;1733;8.36824992795784;554.2710006;0.39577982823054;17.4026025136311
AlbaSanchez_a113;TEFO;-5.410342;32.3011;1386;8.15367934604484;599.714638;0.145298222700754;17.1222890218099
AlbaSanchez_a114;TEFO;-5.061569;32.976551;1386;9.82554540038108;549.884153;1.9667344490687;18.7202485402425
AlbaSanchez_a115;TEFO;-5.071464;33.006335;1332;9.82554540038108;549.884153;1.9667344490687;18.7202485402425
AlbaSanchez_a116;WTFO;-5.180223;33.287499;1332;10.683791120847;738.7743312;3.05019267400106;19.3442446390787
AlbaSanchez_a117;WTFO;-5.19053;33.267471;1569;10.683791120847;738.7743312;3.05019267400106;19.3442446390787
AlbaSanchez_a118;WTFO;-5.128402;33.377907;1386;11.0162738164266;767.3805749;3.44087123870849;19.5823834737142
AlbaSanchez_a119;TEFO;-5.139706;33.36205;1765;11.533928990364;736.5050715;3.94519662857055;20.0995203653971
AlbaSanchez_a12;TEFO;-5.03144;36.64856;1596;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a120;WTFO;-5.184415;33.407958;1646;11.533928990364;736.5050715;3.94519662857055;20.0995203653971
AlbaSanchez_a121;WTFO;-5.208466;33.401479;1663;11.533928990364;736.5050715;3.94519662857055;20.0995203653971
AlbaSanchez_a122;WTFO;-5.224375;33.381264;1366;11.533928990364;736.5050715;3.94519662857055;20.0995203653971
AlbaSanchez_a123;TEFO;-5.231046;33.352279;851;11.533928990364;736.5050715;3.94519662857055;20.0995203653971
AlbaSanchez_a124;WTFO;-5.236495;33.300496;859;10.683791120847;738.7743312;3.05019267400106;19.3442446390787
AlbaSanchez_a125;WTFO;-5.239618;33.253437;1046;11.8780600428581;695.4797691;4.21760853131612;20.5469150543213
AlbaSanchez_a126;WTFO;-5.29099;33.238472;1097;11.3956304192543;677.3259455;3.72925591468811;20.1132456461588
AlbaSanchez_a127;WTFO;-5.238681;33.159732;1157;10.4946924050649;695.0008768;2.87603012720743;19.1901709238688
AlbaSanchez_a128;WTFO;-5.233222;33.213928;1197;10.4946924050649;695.0008768;2.87603012720743;19.1901709238688
AlbaSanchez_a129;TEFO;-5.201924;33.232016;1114;10.4946924050649;695.0008768;2.87603012720743;19.1901709238688
AlbaSanchez_a13;TEFO;-5.019;36.69548;1397;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a130;WTFO;-5.351986;32.977369;1397;12.512445628643;668.9668241;4.54922064145406;21.5257784525553
AlbaSanchez_a131;WTFO;-5.345176;32.977631;1575;12.512445628643;668.9668241;4.54922064145406;21.5257784525553
AlbaSanchez_a132;WTFO;-5.24609;33.098369;1348;11.3016440272331;657.7318543;3.58200001716613;20.0619068145752
AlbaSanchez_a133;WTFO;-5.235244;33.032387;1201;10.2304060657819;601.9475234;2.52122569084167;19.0325291951497
AlbaSanchez_a134;WTFO;-5.219707;33.03495;1252;10.2304060657819;601.9475234;2.52122569084167;19.0325291951497
AlbaSanchez_a135;WTFO;-5.010915;33.552338;1425;11.8930026690165;755.0218481;4.74982611338297;20.0503927866618
AlbaSanchez_a14;TEFO;-5.0167;36.69592;1568;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a15;WTFO;-5.01459;36.69353;1568;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a16;TEFO;-5.01851;36.70011;662;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a17;TEFO;-5.02261;36.70214;1405;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a18;TEFO;-5.01423;36.71336;1405;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a19;TEFO;-5.01487;36.71097;1645;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a2;WTFO;-5.05957;36.66343;1727;13.6641929149627;809.4967215;7.1870272954305;21.3652076721191
AlbaSanchez_a20;TEFO;-5.01623;36.70631;1786;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a21;TEFO;-5.0177;36.70521;1618;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a23;WTFO;-4.99694;36.67838;1648;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a25;TEFO;-4.98794;36.68781;1866;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a26;WTFO;-5.00165;36.6831;1633;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a27;TEFO;-5.01865;36.69101;2133;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a28;TEFO;-5.0395;36.69262;1521;13.6641929149627;809.4967215;7.1870272954305;21.3652076721191
AlbaSanchez_a29;WTFO;-4.98172;36.7439;1350;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a3;TEFO;-5.05044;36.66917;1255;13.6641929149627;809.4967215;7.1870272954305;21.3652076721191
AlbaSanchez_a30;WTFO;-4.98415;36.7425;1752;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a31;WTFO;-5.00475;36.72546;2011;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a32;TEFO;-4.9841;36.72651;1972;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a33;TEFO;-4.99253;36.72632;662;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a34;TEFO;-4.97169;36.73175;1635;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a35;TEFO;-4.96644;36.72254;1635;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a36;WTFO;-4.98044;36.71362;1774;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a37;WTFO;-4.98061;36.71267;1886;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a38;TEFO;-5.00146;36.71493;1866;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a39;TEFO;-4.99042;36.71856;1738;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a4;TEFO;-5.01804;36.61151;1524;15.0095784664154;742.2053951;8.9357697168986;22.1553007761637
AlbaSanchez_a40;TEFO;-4.97122;36.71158;1670;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a41;TEFO;-4.97412;36.70599;1831;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a42;TEFO;-4.97777;36.70187;1607;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a43;WTFO;-4.98389;36.70257;1799;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a44;WTFO;-4.988;36.70203;1786;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a45;TEFO;-4.909311;36.619483;1677;15.5906899770101;671.5846449;9.61936791737871;22.5381177266438
AlbaSanchez_a46;TEFO;-5.43012;35.24113;1786;15.4081605275472;1032.296016;9.02996985117594;22.6862112681071
AlbaSanchez_a47;TEFO;-5.429297;35.241631;2046;15.4081605275472;1032.296016;9.02996985117594;22.6862112681071
AlbaSanchez_a49;TEFO;-5.103634;35.259856;2060;15.3369808197021;747.437831;9.62475903828937;21.9770571390787
AlbaSanchez_a5;TEFO;-5.03367;36.66655;1678;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a50;TEFO;-5.216593;35.184338;1677;14.4172273079554;903.0214293;8.18225145339966;21.7701644897461
AlbaSanchez_a51;TEFO;-4.50827;34.904032;1531;12.0523295402527;654.3788517;5.38246472676595;20.0164407094319
AlbaSanchez_a52;WTFO;-4.617827;34.909996;1503;12.5552404324213;700.5098601;5.88104661305745;20.501921971639
AlbaSanchez_a53;WTFO;-4.653223;34.896955;1640;13.4681557019551;743.8655216;6.77035172780355;21.33669535319
AlbaSanchez_a54;WTFO;-4.536485;34.907986;1985;12.0523295402527;654.3788517;5.38246472676595;20.0164407094319
AlbaSanchez_a55;WTFO;-4.611571;34.849704;2016;12.5552404324213;700.5098601;5.88104661305745;20.501921971639
AlbaSanchez_a57;WTFO;-4.532196;34.840495;1743;13.291696747144;684.2447998;6.29415941238403;21.582155863444
AlbaSanchez_a58;WTFO;-4.761091;34.976196;2047;13.9953792889913;723.0703971;7.47547912597656;21.569906870524
AlbaSanchez_a59;WTFO;-4.820689;34.992855;1698;13.9953792889913;723.0703971;7.47547912597656;21.569906870524
AlbaSanchez_a6;WTFO;-5.02554;36.68877;1340;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a60;WTFO;-4.871389;34.996671;1266;14.5765742858251;755.9815036;7.94469245274861;22.2715066274007
AlbaSanchez_a61;TEFO;-5.148185;35.142129;1694;14.5003901322682;970.788741;8.07100359598795;22.0439809163411
AlbaSanchez_a62;WTFO;-5.152082;35.141913;1642;14.5003901322682;970.788741;8.07100359598795;22.0439809163411
AlbaSanchez_a63;TEFO;-5.151044;35.139146;1725;14.5003901322682;970.788741;8.07100359598795;22.0439809163411
AlbaSanchez_a64;WTFO;-5.303285;35.347574;718;14.6446828047434;901.6026503;8.51187483469645;21.8219401041666
AlbaSanchez_a65;WTFO;-5.294552;35.346624;1235;14.6446828047434;901.6026503;8.51187483469645;21.8219401041666
AlbaSanchez_a66;WTFO;-5.292949;35.345739;1798;14.6446828047434;901.6026503;8.51187483469645;21.8219401041666
AlbaSanchez_a67;WTFO;-4.435739;34.819963;1751;13.3005437056223;616.1466913;6.25760746002197;21.6539491017659
AlbaSanchez_a68;WTFO;-4.46209;34.812419;1711;13.291696747144;684.2447998;6.29415941238403;21.582155863444
AlbaSanchez_a69;WTFO;-4.298583;34.848;1777;13.8892829418182;556.5923595;6.73565928141275;22.3143997192383
AlbaSanchez_a7;TEFO;-5.03423;36.6904;1832;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a70;WTFO;-4.321148;34.859132;1942;13.0959195295969;567.6016581;6.23600260416666;21.1697972615559
AlbaSanchez_a71;TEFO;-4.328126;34.888293;2184;13.0959195295969;567.6016581;6.23600260416666;21.1697972615559
AlbaSanchez_a72;WTFO;-5.207276;33.424301;2282;11.533928990364;736.5050715;3.94519662857055;20.0995203653971
AlbaSanchez_a73;WTFO;-5.240169;33.39468;2176;12.9148929913838;692.991702;5.32036145528157;21.4267311096191
AlbaSanchez_a74;WTFO;-5.468365;32.956078;2069;13.5651232004165;664.237859;5.4904662768046;22.6277605692545
AlbaSanchez_a75;WTFO;-5.337213;33.1899;1828;11.3956304192543;677.3259455;3.72925591468811;20.1132456461588
AlbaSanchez_a76;WTFO;-5.339239;33.172825;2031;11.3956304192543;677.3259455;3.72925591468811;20.1132456461588
AlbaSanchez_a77;WTFO;-5.346624;33.136528;2039;12.7271945873896;669.5271975;4.82732232411702;21.6766599019368
AlbaSanchez_a78;WTFO;-5.331323;32.897139;2386;11.5611187616984;606.2630385;3.65337371826171;20.5512402852376
AlbaSanchez_a79;WTFO;-5.269515;32.944753;1858;11.5611187616984;606.2630385;3.65337371826171;20.5512402852376
AlbaSanchez_a8;WTFO;-5.03876;36.69814;2067;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a80;WTFO;-5.242167;32.947561;2202;11.5611187616984;606.2630385;3.65337371826171;20.5512402852376
AlbaSanchez_a81;WTFO;-5.370925;32.926501;1879;12.5687551101049;643.5263014;4.48978408177693;21.6357866923014
AlbaSanchez_a82;WTFO;-5.435338;32.943043;1898;12.5687551101049;643.5263014;4.48978408177693;21.6357866923014
AlbaSanchez_a83;WTFO;-5.496605;32.936991;1920;13.8256421486536;642.9290986;5.63517141342162;22.9583727518717
AlbaSanchez_a84;WTFO;-5.477006;32.942474;1905;13.8256421486536;642.9290986;5.63517141342162;22.9583727518717
AlbaSanchez_a85;WTFO;-5.36791;32.937865;1819;12.5687551101049;643.5263014;4.48978408177693;21.6357866923014
AlbaSanchez_a86;WTFO;-5.180248;32.849844;1761;10.5800147453944;568.6592701;2.76586580276489;19.5073712666829
AlbaSanchez_a87;TEFO;-5.237251;32.869999;1794;10.5800147453944;568.6592701;2.76586580276489;19.5073712666829
AlbaSanchez_a88;WTFO;-5.257908;32.885662;1843;11.5611187616984;606.2630385;3.65337371826171;20.5512402852376
AlbaSanchez_a89;TEFO;-4.918195;35.013695;1794;14.5765742858251;755.9815036;7.94469245274861;22.2715066274007
AlbaSanchez_a9;TEFO;-4.96761;36.70322;1934;13.7513422966003;760.2816939;7.27040513356526;21.4354578653971
AlbaSanchez_a90;WTFO;-4.902107;35.016676;1897;14.5765742858251;755.9815036;7.94469245274861;22.2715066274007
AlbaSanchez_a91;TEFO;-5.072076;35.133767;1962;13.8573146661122;858.4324877;7.4796438217163;21.4462439219157
AlbaSanchez_a92;TEFO;-5.057928;35.118435;2076;13.8573146661122;858.4324877;7.4796438217163;21.4462439219157
AlbaSanchez_a93;TEFO;-5.118979;35.135797;2052;13.8573146661122;858.4324877;7.4796438217163;21.4462439219157
AlbaSanchez_a94;TEFO;-5.112933;35.127825;1668;13.8573146661122;858.4324877;7.4796438217163;21.4462439219157
AlbaSanchez_a95;TEFO;-5.102893;35.121953;1747;13.8573146661122;858.4324877;7.4796438217163;21.4462439219157
AlbaSanchez_a96;TEFO;-5.146365;35.006211;1890;14.9978593985239;1025.402407;8.30985132853189;22.7420711517333
AlbaSanchez_a97;WTFO;-4.195262;34.043501;1875;13.4328290224075;701.006493;6.01664622624715;21.9964237213134
AlbaSanchez_a98;WTFO;-4.176906;34.084397;2005;14.7154422998428;620.4420711;7.22111336390177;23.349827448527
AlbaSanchez_a99;WTFO;-4.178092;34.077415;1741;14.7154422998428;620.4420711;7.22111336390177;23.349827448527
Antipina_a1;TEFO;59.56994;57.49276;220;0.611123000582061;693.9835525;-14.1001844406127;15.0203962326049
Antipina_a10;TEFO;64;60;205;0.435019547740611;560.962708;-15.8645652135213;16.2486174901326
Antipina_a11;TEFO;64.02649;60.55204;240;0.0036410416165964;558.2746446;-16.7133989334106;16.2693751653035
Antipina_a12;TEFO;63.35539;60.5567;231;0.132728862265734;565.0528175;-16.3427642186483;16.1078186035156
Antipina_a13;TEFO;76.4512;61.0227;274;-2.4037204782168;629.0939963;-19.5405076344808;15.2592843373616
Antipina_a14;TEFO;79.3429;57.0444;112;0.247128436962763;559.0904653;-16.6692616144815;16.7054796218871
Antipina_a2;TEFO;59.5671;57.49424;33;0.611123000582061;693.9835525;-14.1001844406127;15.0203962326049
Antipina_a3;TEFO;60.41132;57.15065;223;1.70425640543301;591.560095;-13.3919849395751;16.4190073013305
Antipina_a4;TEFO;60.54;64.23;120;-3.53081732988356;664.4028121;-19.8849080403645;13.2043380737304
Antipina_a5;TEFO;61.04;64.13;49;-3.1817676226298;592.0835692;-20.2591635386149;13.9425258636474
Antipina_a6;TEFO;59.55822;60.00015;75;-0.830364602307484;670.0816476;-15.8596782684326;14.1144943237304
Antipina_a7;TEFO;60.032087;61.016751;75;-1.12250518550475;643.5090566;-17.0601145426432;14.4513635635375
Antipina_a8;BOFO;63.35305;60.53937;829;0.194966932137813;563.1738907;-16.2237666447957;16.1146904627482
Antipina_a9;TEFO;64.02;60.55;50;0.0036410416165964;558.2746446;-16.7133989334106;16.2693751653035
Antipina_Galimov_a1;TEFO;60.07;59.5000202;42;0.509320875008901;595.911212;-15.1249952316284;15.6222263971964
Antipina_Galimov_a2;TEFO;60.0708;59.49486;140;0.509320875008901;595.911212;-15.1249952316284;15.6222263971964
Atanassova_a1;TEFO;25.3413888888889;42.7411111111111;1310;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_a2;TEFO;25.3275;42.7555555555556;1195;8.98874382022766;915.6769431;-0.725554710874953;18.4310963948567
Atanassova_a3;TEFO;25.3275;42.76;1061;8.98874382022766;915.6769431;-0.725554710874953;18.4310963948567
Atanassova_a4;TEFO;25.3408333333333;42.7205555555556;895;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_a5;TEFO;25.3372222222222;42.7244444444444;639;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_b1;TEFO;25.3413888888889;42.7411111111111;1310;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_b2;TEFO;25.3275;42.7555555555556;1195;8.98874382022766;915.6769431;-0.725554710874953;18.4310963948567
Atanassova_b3;TEFO;25.3275;42.76;1061;8.98874382022766;915.6769431;-0.725554710874953;18.4310963948567
Atanassova_b4;TEFO;25.3408333333333;42.7205555555556;895;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_b5;TEFO;25.3372222222222;42.7244444444444;639;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_c1;TEFO;25.3413888888889;42.7411111111111;1310;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_c2;TEFO;25.3275;42.7555555555556;1195;8.98874382022766;915.6769431;-0.725554710874953;18.4310963948567
Atanassova_c3;TEFO;25.3275;42.76;1061;8.98874382022766;915.6769431;-0.725554710874953;18.4310963948567
Atanassova_c4;TEFO;25.3408333333333;42.7205555555556;895;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_c5;TEFO;25.3372222222222;42.7244444444444;639;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_d1;TEFO;25.3275;42.7555555555556;1195;8.98874382022766;915.6769431;-0.725554710874953;18.4310963948567
Atanassova_d2;TEFO;25.3275;42.76;1061;8.98874382022766;915.6769431;-0.725554710874953;18.4310963948567
Atanassova_e1;TEFO;25.32138;42.735;1310;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e10;TEFO;25.325;42.738;1310;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e11;TEFO;25.325;42.738;1310;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e12;TEFO;25.323;42.7244;1195;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e13;TEFO;25.323;42.7244;1195;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e14;TEFO;25.323;42.7244;1195;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e15;TEFO;25.3202;42.717;1195;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e16;TEFO;25.3202;42.717;1061;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e17;TEFO;25.3202;42.717;1061;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e2;TEFO;25.32138;42.735;1061;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e3;TEFO;25.32138;42.735;1061;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e4;TEFO;25.3258;42.746;895;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e5;TEFO;25.3258;42.746;895;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e6;TEFO;25.3258;42.746;895;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e7;TEFO;25.3258;42.746;690;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e8;TEFO;25.325;42.738;690;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Atanassova_e9;TEFO;25.325;42.738;690;9.82724658399818;859.7477496;0.082347859938941;19.3302160898844
Bakker_a1;TEFO;30.401436;37.591179;1241;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_a10;TUND;30.297804;37.550905;1284;10.676564887166;716.2981144;1.30877206722895;20.4733117421468
Bakker_a11;WTFO;30.300453;37.546514;1251;10.1314392345957;767.0414051;0.913134995227056;19.8715534210205
Bakker_a12;TUND;30.290816;37.538868;1264;10.1314392345957;767.0414051;0.913134995227056;19.8715534210205
Bakker_a13;TUND;30.284311;37.5388;1236;10.1314392345957;767.0414051;0.913134995227056;19.8715534210205
Bakker_a14;WTFO;30.368871;37.568253;1268;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_a15;TUND;30.622577;37.566754;1217;11.5292001068592;940.1871242;1.98214987913767;21.5954538981119
Bakker_a16;TUND;30.385371;37.547705;1264;10.585254025956;851.3449726;1.34241673350334;20.3540636698405
Bakker_a2;TEFO;30.380378;37.591353;1237;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_a3;WTFO;30.41412;37.57448;1486;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_a4;TEFO;30.407665;37.566355;1449;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_a5;TEFO;30.40911;37.56973;1427;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_a6;TEFO;30.393515;37.589715;1446;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_a7;TEFO;30.40608;37.585288;1348;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_a8;TEFO;30.39121;37.589223;1034;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_a9;WTFO;30.403755;37.58995;1312;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_b1;WTFO;30.4739666666667;37.6600166666667;1316;10.1375002755473;807.4859869;0.789316691458224;19.9059244791666
Bakker_b10;WTFO;30.4046;37.5628;1055;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_b11;WTFO;30.39715;37.57375;1341;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_b12;TEFO;30.5527;37.628;1164;10.1491344757378;869.698627;0.960879559318223;19.8247051239013
Bakker_b13;TEFO;30.5083166666667;37.6673833333333;1214;10.1375002755473;807.4859869;0.789316691458224;19.9059244791666
Bakker_b14;WTFO;30.5085333333333;37.6681166666667;1150;10.1375002755473;807.4859869;0.789316691458224;19.9059244791666
Bakker_b15;WTFO;30.5123166666667;37.6785;1498;10.1375002755473;807.4859869;0.789316691458224;19.9059244791666
Bakker_b16;WTFO;30.5788833333333;37.5806833333333;1239;11.5292001068592;940.1871242;1.98214987913767;21.5954538981119
Bakker_b17;WTFO;30.5947166666667;37.5609166666667;1394;11.5292001068592;940.1871242;1.98214987913767;21.5954538981119
Bakker_b18;WTFO;30.5137333333333;37.6850833333333;1430;10.1375002755473;807.4859869;0.789316691458224;19.9059244791666
Bakker_b19;WTFO;30.5174166666667;37.68305;1445;10.1375002755473;807.4859869;0.789316691458224;19.9059244791666
Bakker_b2;TEFO;30.5904;37.5798833333333;1221;11.5292001068592;940.1871242;1.98214987913767;21.5954538981119
Bakker_b20;WTFO;30.52795;37.6755166666667;1522;10.1375002755473;807.4859869;0.789316691458224;19.9059244791666
Bakker_b21;TEFO;30.4995;37.63625;1447;10.1491344757378;869.698627;0.960879559318223;19.8247051239013
Bakker_b22;WTFO;30.7254666666667;37.6220166666667;1528;12.653335750103;954.962579;2.83810019493102;22.9179592132568
Bakker_b23;WTFO;30.5154666666667;37.6752666666667;1124;10.1375002755473;807.4859869;0.789316691458224;19.9059244791666
Bakker_b24;WTFO;30.55915;37.62145;1158;10.1491344757378;869.698627;0.960879559318223;19.8247051239013
Bakker_b25;WTFO;30.5602666666667;37.56605;1774;10.1491344757378;869.698627;0.960879559318223;19.8247051239013
Bakker_b26;WTFO;30.5761833333333;37.551;1822;11.5292001068592;940.1871242;1.98214987913767;21.5954538981119
Bakker_b27;WTFO;30.57835;37.54915;1495;11.5292001068592;940.1871242;1.98214987913767;21.5954538981119
Bakker_b28;WTFO;30.5998;37.5532333333333;1350;11.5292001068592;940.1871242;1.98214987913767;21.5954538981119
Bakker_b29;TEFO;30.6566333333333;37.6272833333333;837;11.5292001068592;940.1871242;1.98214987913767;21.5954538981119
Bakker_b3;TEFO;30.4737;37.6419166666667;1453;10.1491344757378;869.698627;0.960879559318223;19.8247051239013
Bakker_b30;WTFO;30.5032666666667;37.6347666666667;1239;10.1491344757378;869.698627;0.960879559318223;19.8247051239013
Bakker_b31;WTFO;30.65485;37.6337333333333;1270;11.5292001068592;940.1871242;1.98214987913767;21.5954538981119
Bakker_b32;WTFO;30.6594;37.6289;1348;11.5292001068592;940.1871242;1.98214987913767;21.5954538981119
Bakker_b33;WTFO;30.6557666666667;37.6294333333333;1400;11.5292001068592;940.1871242;1.98214987913767;21.5954538981119
Bakker_b34;WTFO;30.6571166666667;37.6288166666667;1232;11.5292001068592;940.1871242;1.98214987913767;21.5954538981119
Bakker_b35;WTFO;30.6600333333333;37.6375833333333;1400;11.5292001068592;940.1871242;1.98214987913767;21.5954538981119
Bakker_b36;WTFO;30.4942333333333;37.6783666666667;1040;10.1375002755473;807.4859869;0.789316691458224;19.9059244791666
Bakker_b37;TEFO;30.5561666666667;37.5861333333333;1036;10.1491344757378;869.698627;0.960879559318223;19.8247051239013
Bakker_b38;WTFO;30.5598666666667;37.58135;1254;10.1491344757378;869.698627;0.960879559318223;19.8247051239013
Bakker_b39;WTFO;30.5467166666667;37.5902166666667;1244;10.1491344757378;869.698627;0.960879559318223;19.8247051239013
Bakker_b4;TEFO;30.51635;37.671017;1356;10.1375002755473;807.4859869;0.789316691458224;19.9059244791666
Bakker_b40;TEFO;30.3994333333333;37.5812333333333;1056;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_b41;WTFO;30.4040166666667;37.5854833333333;1369;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_b42;WTFO;30.4021666666667;37.58045;1020;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
Bakker_b43;WTFO;30.4037;37.5818833333333;1020;9.75834522147971;799.1766384;0.655050496260325;19.3502152760823
